Date, Requests
2008-11-19-17,19328630
2008-11-19-18,19108226
2008-11-19-19,19197344
2008-11-19-20,19192724
2008-11-19-21,18621844
2008-11-19-22,17128741
2008-11-19-23,15044821
2008-11-20-0,12926174
2008-11-20-1,11691341
2008-11-20-2,11148170
2008-11-20-3,11216208
2008-11-20-4,10360713
2008-11-20-5,9864041
2008-11-20-6,10194219
2008-11-20-7,10326009
2008-11-20-8,11068628
2008-11-20-9,12173506
2008-11-20-10,13205444
2008-11-20-11,13539456
2008-11-20-12,13998636
2008-11-20-13,15376171
2008-11-20-14,17714431
2008-11-20-15,18789511
2008-11-20-16,19064603
2008-11-20-17,19094240
2008-11-20-18,19167315
2008-11-20-19,19360483
2008-11-20-20,19009216
2008-11-20-21,18732703
2008-11-20-22,17823902
2008-11-20-23,16090502
2008-11-21-0,13737466
2008-11-21-1,12494084
2008-11-21-2,11868208
2008-11-21-3,11568392
2008-11-21-4,11289478
2008-11-21-5,11751502
2008-11-21-6,11420810
2008-11-21-7,11279676
2008-11-21-8,12181652
2008-11-21-9,12096841
2008-11-21-10,13013402
2008-11-21-11,14071641
2008-11-21-12,14759370
2008-11-21-13,14971199
2008-11-21-14,16838396
2008-11-21-15,18103617
2008-11-21-16,18096002
2008-11-21-17,17640415
2008-11-21-18,17326056
2008-11-21-19,17031773
2008-11-21-20,17539571
2008-11-21-21,17466627
2008-11-21-22,16923923
2008-11-21-23,15718730
2008-11-22-0,13565300
2008-11-22-1,12800707
2008-11-22-2,12227888
2008-11-22-3,11805044
2008-11-22-4,11485127
2008-11-22-5,10878909
2008-11-22-6,10304170
2008-11-22-7,9458003
2008-11-22-8,9534734
2008-11-22-9,10057784
2008-11-22-10,11074897
2008-11-22-11,12029962
2008-11-22-12,12843438
2008-11-22-13,13649689
2008-11-22-14,14737940
2008-11-22-15,15685587
2008-11-22-16,16259496
2008-11-22-17,16585542
2008-11-22-18,16758101
2008-11-22-19,16315927
2008-11-22-20,15999142
2008-11-22-21,16020057
2008-11-22-22,15950434
2008-11-22-23,15008435
2008-11-23-0,13674405
2008-11-23-1,12955660
2008-11-23-2,12138102
2008-11-23-3,11771092
2008-11-23-4,11366094
2008-11-23-5,11299062
2008-11-23-6,10758318
2008-11-23-7,10128366
2008-11-23-8,9794858
2008-11-23-9,10318314
2008-11-23-10,11824237
2008-11-23-11,13564257
2008-11-23-12,14802283
2008-11-23-13,15425276
2008-11-23-14,16652883
2008-11-23-15,17693046
2008-11-23-16,18490434
2008-11-23-17,19006000
2008-11-23-18,19389677
2008-11-23-19,19350567
2008-11-23-20,19226076
2008-11-23-21,18685614
2008-11-23-22,17600284
2008-11-23-23,16220489
2008-11-24-0,14477729
2008-11-24-1,13186699
2008-11-24-2,12274857
2008-11-24-3,11677787
2008-11-24-4,11477269
2008-11-24-5,11361991
2008-11-24-6,11332790
2008-11-24-7,11079059
2008-11-24-8,11663381
2008-11-24-9,12508379
2008-11-24-10,13694215
2008-11-24-11,14464457
2008-11-24-12,15381234
2008-11-24-13,16712949
2008-11-24-14,18739314
2008-11-24-15,19749611
2008-11-24-16,20072382
2008-11-24-17,20299678
2008-11-24-18,20188996
2008-11-24-19,20102859
2008-11-24-20,20154634
2008-11-24-21,19612788
2008-11-24-22,18457882
2008-11-24-23,16621288
2008-11-25-0,14580089
2008-11-25-1,13449100
2008-11-25-2,12552315
2008-11-25-3,12373891
2008-11-25-4,12377929
2008-11-25-5,12143553
2008-11-25-6,11999954
2008-11-25-7,11880764
2008-11-25-8,12609796
2008-11-25-9,13530941
2008-11-25-10,14495513
2008-11-25-11,14650970
2008-11-25-12,14614147
2008-11-25-13,15650014
2008-11-25-14,17878349
2008-11-25-15,19192653
2008-11-25-16,19474473
2008-11-25-17,20020320
2008-11-25-18,19941164
2008-11-25-19,19695835
2008-11-25-20,19554078
2008-11-25-21,19131853
2008-11-25-22,18123805
2008-11-25-23,16650071
2008-11-26-0,14954783
2008-11-26-1,13851226
2008-11-26-2,13234801
2008-11-26-3,12750539
2008-11-26-4,12737166
2008-11-26-5,12431755
2008-11-26-6,12373137
2008-11-26-7,12083715
2008-11-26-8,12698056
2008-11-26-9,13399318
2008-11-26-10,14237439
2008-11-26-11,14848887
2008-11-26-12,15321708
2008-11-26-13,16280409
2008-11-26-14,18364482
2008-11-26-15,19783856
2008-11-26-16,19918063
2008-11-26-17,20207410
2008-11-26-18,19784971
2008-11-26-19,19653938
2008-11-26-20,19510448
2008-11-26-21,18770552
2008-11-26-22,17663939
2008-11-26-23,15821362
2008-11-27-0,13966320
2008-11-27-1,12821299
2008-11-27-2,12205673
2008-11-27-3,11991428
2008-11-27-4,11775658
2008-11-27-5,11580210
2008-11-27-6,11134353
2008-11-27-7,11297297
2008-11-27-8,12160753
2008-11-27-9,12885462
2008-11-27-10,13991801
2008-11-27-11,14166551
2008-11-27-12,14726259
2008-11-27-13,15202315
2008-11-27-14,17097877
2008-11-27-15,18011480
2008-11-27-16,18252866
2008-11-27-17,18478209
2008-11-27-18,18107777
2008-11-27-19,17405177
2008-11-27-20,17240648
2008-11-27-21,16587128
2008-11-27-22,15590186
2008-11-27-23,14151425
2008-11-28-0,13068077
2008-11-28-1,12532433
2008-11-28-2,11674035
2008-11-28-3,11751924
2008-11-28-4,11791115
2008-11-28-5,11193489
2008-11-28-6,10950522
2008-11-28-7,10693456
2008-11-28-8,10987426
2008-11-28-9,12076507
2008-11-28-10,12879058
2008-11-28-11,13071861
2008-11-28-12,13387776
2008-11-28-13,13896884
2008-11-28-14,15269203
2008-11-28-15,16213142
2008-11-28-16,16669362
2008-11-28-17,16605467
2008-11-28-18,15869294
2008-11-28-19,15584327
2008-11-28-20,15733374
2008-11-28-21,15337527
2008-11-28-22,14788221
2008-11-28-23,13600606
2008-11-29-0,12471052
2008-11-29-1,12122494
2008-11-29-2,11076561
2008-11-29-3,11020113
2008-11-29-4,10844769
2008-11-29-5,10637785
2008-11-29-6,9563821
2008-11-29-7,9256799
2008-11-29-8,9056011
2008-11-29-9,9961549
2008-11-29-10,10870860
2008-11-29-11,11599721
2008-11-29-12,12401236
2008-11-29-13,13007785
2008-11-29-14,14053176
2008-11-29-15,14899937
2008-11-29-16,15671740
2008-11-29-17,16135484
2008-11-29-18,16456393
2008-11-29-19,16089459
2008-11-29-20,15718241
2008-11-29-21,15580268
2008-11-29-22,15394938
2008-11-29-23,14420913
2008-11-30-0,13398851
2008-11-30-1,12770425
2008-11-30-2,12386583
2008-11-30-3,12263309
2008-11-30-4,11175465
2008-11-30-5,11093627
2008-11-30-6,10579724
2008-11-30-7,9895811
2008-11-30-8,9755231
2008-11-30-9,10332001
2008-11-30-10,11629453
2008-11-30-11,13222007
2008-11-30-12,14294900
2008-11-30-13,14706494
2008-11-30-14,15774099
2008-11-30-15,16471113
2008-11-30-16,17110204
2008-11-30-17,18034080
2008-11-30-18,18482461
2008-11-30-19,18993903
2008-11-30-20,19176776
2008-11-30-21,19005999
2008-11-30-22,18376387
2008-11-30-23,16798227
2008-12-01-0,15120859
2008-12-01-1,14163526
2008-12-01-2,13098278
2008-12-01-3,12705607
2008-12-01-4,12645050
2008-12-01-5,12592240
2008-12-01-6,12173616
2008-12-01-7,11655329
2008-12-01-8,11730039
2008-12-01-9,12240729
2008-12-01-10,13259806
2008-12-01-11,13381416
2008-12-01-12,14100482
2008-12-01-13,15467194
2008-12-01-14,17372182
2008-12-01-15,18979647
2008-12-01-16,19670434
2008-12-01-17,20086053
2008-12-01-18,20038277
2008-12-01-19,20055905
2008-12-01-20,20078184
2008-12-01-21,19441878
2008-12-01-22,18553322
2008-12-01-23,16733764
2008-12-02-0,14476427
2008-12-02-1,12612874
2008-12-02-2,12071890
2008-12-02-3,12003721
2008-12-02-4,12177442
2008-12-02-5,12364591
2008-12-02-6,12119906
2008-12-02-7,11642857
2008-12-02-8,12261709
2008-12-02-9,12770496
2008-12-02-10,13802977
2008-12-02-11,14135392
2008-12-02-12,13705700
2008-12-02-13,15664826
2008-12-02-14,17852422
2008-12-02-15,19419936
2008-12-02-16,19898830
2008-12-02-17,20267852
2008-12-02-18,19898215
2008-12-02-19,19884188
2008-12-02-20,19831209
2008-12-02-21,19346405
2008-12-02-22,17962889
2008-12-02-23,16476450
2008-12-03-0,14447119
2008-12-03-1,13287388
2008-12-03-2,11893219
2008-12-03-3,11700473
2008-12-03-4,12006535
2008-12-03-5,12260640
2008-12-03-6,12023986
2008-12-03-7,11535768
2008-12-03-8,12306791
2008-12-03-9,13083396
2008-12-03-10,14043380
2008-12-03-11,14278473
2008-12-03-12,14710108
2008-12-03-13,15758860
2008-12-03-14,18283631
2008-12-03-15,19762272
2008-12-03-16,20103692
2008-12-03-17,20211184
2008-12-03-18,19830688
2008-12-03-19,19950907
2008-12-03-20,19792158
2008-12-03-21,19478699
2008-12-03-22,18044933
2008-12-03-23,16558880
2008-12-04-0,14645869
2008-12-04-1,13299659
2008-12-04-2,11754385
2008-12-04-3,11739346
2008-12-04-4,11356934
2008-12-04-5,11684100
2008-12-04-6,11314752
2008-12-04-7,11292744
2008-12-04-8,11548055
2008-12-04-9,12320856
2008-12-04-10,13542794
2008-12-04-11,13747363
2008-12-04-12,14251414
2008-12-04-13,15501310
2008-12-04-14,17658580
2008-12-04-15,18878628
2008-12-04-16,19294707
2008-12-04-17,19370572
2008-12-04-18,19145964
2008-12-04-19,19873144
2008-12-04-20,19433378
2008-12-04-21,18724669
2008-12-04-22,17846572
2008-12-04-23,16714679
2008-12-05-0,14911893
2008-12-05-1,13569468
2008-12-05-2,12523478
2008-12-05-3,12496215
2008-12-05-4,11738490
2008-12-05-5,11892687
2008-12-05-6,10873737
2008-12-05-7,10917183
2008-12-05-8,11530706
2008-12-05-9,11884202
2008-12-05-10,12510876
2008-12-05-11,12734774
2008-12-05-12,13489459
2008-12-05-13,14098518
2008-12-05-14,15873345
2008-12-05-15,17194937
2008-12-05-16,17925888
2008-12-05-17,18040264
2008-12-05-18,17274242
2008-12-05-19,16240823
2008-12-05-20,15928744
2008-12-05-21,16243190
2008-12-05-22,15934139
2008-12-05-23,14911487
2008-12-06-0,12892483
2008-12-06-1,12328554
2008-12-06-2,11155619
2008-12-06-3,10723126
2008-12-06-4,10908088
2008-12-06-5,10475318
2008-12-06-6,9786482
2008-12-06-7,9792975
2008-12-06-8,8846725
2008-12-06-9,8911905
2008-12-06-10,10471608
2008-12-06-11,11145009
2008-12-06-12,11178735
2008-12-06-13,12302665
2008-12-06-14,13254132
2008-12-06-15,14298968
2008-12-06-16,14826104
2008-12-06-17,15310407
2008-12-06-18,15463661
2008-12-06-19,15320569
2008-12-06-20,15099699
2008-12-06-21,15308008
2008-12-06-22,15218382
2008-12-06-23,14604426
2008-12-07-0,13438476
2008-12-07-1,12380465
2008-12-07-2,11560878
2008-12-07-3,10973009
2008-12-07-4,10677022
2008-12-07-5,11222805
2008-12-07-6,10979968
2008-12-07-7,10464978
2008-12-07-8,10182272
2008-12-07-9,10607227
2008-12-07-10,11368038
2008-12-07-11,12802676
2008-12-07-12,14096694
2008-12-07-13,14468487
2008-12-07-14,15589402
2008-12-07-15,16075423
2008-12-07-16,16504916
2008-12-07-17,17420665
2008-12-07-18,17781804
2008-12-07-19,18206702
2008-12-07-20,18586782
2008-12-07-21,18250710
2008-12-07-22,17556229
2008-12-07-23,16039229
2008-12-08-0,14436931
2008-12-08-1,13220822
2008-12-08-2,12525128
2008-12-08-3,12159162
2008-12-08-4,11896861
2008-12-08-5,11447405
2008-12-08-6,11109589
2008-12-08-7,11306707
2008-12-08-8,12008360
2008-12-08-9,12849323
2008-12-08-10,13747439
2008-12-08-11,14470172
2008-12-08-12,14772759
2008-12-08-13,16104725
2008-12-08-14,17710121
2008-12-08-15,18317965
2008-12-08-16,18486000
2008-12-08-17,18428042
2008-12-08-18,18688489
2008-12-08-19,19620786
2008-12-08-20,20045195
2008-12-08-21,19851126
2008-12-08-22,18913447
2008-12-08-23,17025544
2008-12-09-0,14810520
2008-12-09-1,13521994
2008-12-09-2,12463530
2008-12-09-3,12099971
2008-12-09-4,12375184
2008-12-09-5,12275693
2008-12-09-6,12315036
2008-12-09-7,12911773
2008-12-09-8,13979628
2008-12-09-9,14627701
2008-12-09-10,15523586
2008-12-09-11,15837953
2008-12-09-12,16339720
2008-12-09-13,17228376
2008-12-09-14,19074385
2008-12-09-15,19663533
2008-12-09-16,20381351
2008-12-09-17,20383193
2008-12-09-18,20211738
2008-12-09-19,20241392
2008-12-09-20,21242982
2008-12-09-21,20646056
2008-12-09-22,19051372
2008-12-09-23,16364291
2008-12-10-0,14145825
2008-12-10-1,12679161
2008-12-10-2,11850122
2008-12-10-3,11431292
2008-12-10-4,10997756
2008-12-10-5,10649382
2008-12-10-6,10405985
2008-12-10-7,10615909
2008-12-10-8,11266521
2008-12-10-9,12107447
2008-12-10-10,12947041
2008-12-10-11,13615155
2008-12-10-12,14736623
2008-12-10-13,15916082
2008-12-10-14,17796768
2008-12-10-15,18666322
2008-12-10-16,19120775
2008-12-10-17,19298054
2008-12-10-18,18970100
2008-12-10-19,19086638
2008-12-10-20,18621231
2008-12-10-21,18350969
2008-12-10-22,17406237
2008-12-10-23,15414894
2008-12-11-0,13625108
2008-12-11-1,12683998
2008-12-11-2,12035466
2008-12-11-3,11522018
2008-12-11-4,11363985
2008-12-11-5,10985435
2008-12-11-6,10984137
2008-12-11-7,11510760
2008-12-11-8,12328544
2008-12-11-9,12983742
2008-12-11-10,13806861
2008-12-11-11,14382760
2008-12-11-12,14927642
2008-12-11-13,16127350
2008-12-11-14,18156190
2008-12-11-15,20401368
2008-12-11-16,19659743
2008-12-11-17,19621293
2008-12-11-18,19373739
2008-12-11-19,19375812
2008-12-11-20,19325953
2008-12-11-21,18946402
2008-12-11-22,18392833
2008-12-11-23,16613588
2008-12-12-0,14450283
2008-12-12-1,13559044
2008-12-12-2,12756444
2008-12-12-3,12191422
2008-12-12-4,10665686
2008-12-12-5,11711955
2008-12-12-6,11678443
2008-12-12-7,12000916
2008-12-12-8,12337324
2008-12-12-9,13751479
2008-12-12-10,13888467
2008-12-12-11,14568015
2008-12-12-12,14994024
2008-12-12-13,15574535
2008-12-12-14,17098853
2008-12-12-15,18010859
2008-12-12-16,17503851
2008-12-12-17,17370902
2008-12-12-18,17077988
2008-12-12-19,17198176
2008-12-12-20,17402858
2008-12-12-21,17140494
2008-12-12-22,16654416
2008-12-12-23,15670793
2008-12-13-0,14362864
2008-12-13-1,13176510
2008-12-13-2,12413306
2008-12-13-3,11753294
2008-12-13-4,11379139
2008-12-13-5,11144195
2008-12-13-6,10853054
2008-12-13-7,10227597
2008-12-13-8,10066079
2008-12-13-9,10482640
2008-12-13-10,11208977
2008-12-13-11,12100549
2008-12-13-12,13012416
2008-12-13-13,14033389
2008-12-13-14,15206470
2008-12-13-15,16220214
2008-12-13-16,16642786
2008-12-13-17,17021113
2008-12-13-18,17426571
2008-12-13-19,17355686
2008-12-13-20,17273883
2008-12-13-21,17385121
2008-12-13-22,17295323
2008-12-13-23,16181952
2008-12-14-0,14930221
2008-12-14-1,13857634
2008-12-14-2,12592310
2008-12-14-3,9970545
2008-12-14-4,10740487
2008-12-14-5,10546848
2008-12-14-6,10185352
2008-12-14-7,10241663
2008-12-14-8,9878750
2008-12-14-9,10615891
2008-12-14-10,11587936
2008-12-14-11,13006673
2008-12-14-12,13841316
2008-12-14-13,14830540
2008-12-14-14,15945976
2008-12-14-15,16736427
2008-12-14-16,17283596
2008-12-14-17,18105071
2008-12-14-18,18685553
2008-12-14-19,18428529
2008-12-14-20,18287973
2008-12-14-21,19542297
2008-12-14-22,18485949
2008-12-14-23,16761431
2008-12-15-0,14336764
2008-12-15-1,12367223
2008-12-15-2,11862249
2008-12-15-3,11657650
2008-12-15-4,11719334
2008-12-15-5,11235322
2008-12-15-6,11078477
2008-12-15-7,11528890
2008-12-15-8,12249598
2008-12-15-9,13075122
2008-12-15-10,13837694
2008-12-15-11,14075765
2008-12-15-12,14911197
2008-12-15-13,15457781
2008-12-15-14,17458155
2008-12-15-15,18319211
2008-12-15-16,18662367
2008-12-15-17,19236372
2008-12-15-18,19601912
2008-12-15-19,20788625
2008-12-15-20,21292452
2008-12-15-21,21398959
2008-12-15-22,20450513
2008-12-15-23,18750831
2008-12-16-0,16657064
2008-12-16-1,15197562
2008-12-16-2,14214983
2008-12-16-3,13306509
2008-12-16-4,13728435
2008-12-16-5,12975272
2008-12-16-6,11624290
2008-12-16-7,12972939
2008-12-16-8,13768361
2008-12-16-9,14062954
2008-12-16-10,14726905
2008-12-16-11,15842918
2008-12-16-12,16426609
2008-12-16-13,16991947
2008-12-16-14,18697234
2008-12-16-15,19488082
2008-12-16-16,19973791
2008-12-16-17,19993355
2008-12-16-18,19847150
2008-12-16-19,20002289
2008-12-16-20,20224175
2008-12-16-21,20110890
2008-12-16-22,18979522
2008-12-16-23,17076272
2008-12-17-0,15522576
2008-12-17-1,14672448
2008-12-17-2,13343675
2008-12-17-3,12847142
2008-12-17-4,10809444
2008-12-17-5,11724481
2008-12-17-6,11958609
2008-12-17-7,12403771
2008-12-17-8,13195417
2008-12-17-9,14120930
2008-12-17-10,15089063
2008-12-17-11,15702746
2008-12-17-12,16368131
2008-12-17-13,17116835
2008-12-17-14,18809037
2008-12-17-15,19631361
2008-12-17-16,20157120
2008-12-17-17,20046035
2008-12-17-18,20112890
2008-12-17-19,19857868
2008-12-17-20,20782098
2008-12-17-21,20672458
2008-12-17-22,19837491
2008-12-17-23,17858278
2008-12-18-0,15915508
2008-12-18-1,15353195
2008-12-18-2,14608979
2008-12-18-3,14051458
2008-12-18-4,13864051
2008-12-18-5,12898595
2008-12-18-6,13004758
2008-12-18-7,12535052
2008-12-18-8,12966561
2008-12-18-9,13528561
2008-12-18-10,13915511
2008-12-18-11,14459218
2008-12-18-12,15359746
2008-12-18-13,15960168
2008-12-18-14,17727821
2008-12-18-15,18676528
2008-12-18-16,18798991
2008-12-18-17,18897430
2008-12-18-18,18875747
2008-12-18-19,19099124
2008-12-18-20,18777178
2008-12-18-21,19113824
2008-12-18-22,18374282
2008-12-18-23,16710135
2008-12-19-0,15274052
2008-12-19-1,14736726
2008-12-19-2,14553583
2008-12-19-3,14305452
2008-12-19-4,14091055
2008-12-19-5,13578666
2008-12-19-6,12678182
2008-12-19-7,10708403
2008-12-19-8,10564628
2008-12-19-9,10975248
2008-12-19-10,10988213
2008-12-19-11,11355254
2008-12-19-12,11873831
2008-12-19-13,13822247
2008-12-19-14,15384087
2008-12-19-15,17079619
2008-12-19-16,17815716
2008-12-19-17,17639808
2008-12-19-18,17502940
2008-12-19-19,17182600
2008-12-19-20,17039531
2008-12-19-21,16970159
2008-12-19-22,16692329
2008-12-19-23,15834470
2008-12-20-0,14288553
2008-12-20-1,13932149
2008-12-20-2,13074710
2008-12-20-3,13210625
2008-12-20-4,13013201
2008-12-20-5,12793793
2008-12-20-6,12133229
2008-12-20-7,11713096
2008-12-20-8,11411180
2008-12-20-9,11712878
2008-12-20-10,12132805
2008-12-20-11,12854559
2008-12-20-12,13115379
2008-12-20-13,13433562
2008-12-20-14,14191135
2008-12-20-15,15249293
2008-12-20-16,15783522
2008-12-20-17,16378243
2008-12-20-18,16885879
2008-12-20-19,16895759
2008-12-20-20,16619733
2008-12-20-21,14666581
2008-12-20-22,14819184
2008-12-20-23,15448206
2008-12-21-0,14450796
2008-12-21-1,13981477
2008-12-21-2,13435861
2008-12-21-3,13313764
2008-12-21-4,12913749
2008-12-21-5,12604374
2008-12-21-6,12316617
2008-12-21-7,12027679
2008-12-21-8,11821962
2008-12-21-9,11987462
2008-12-21-10,12664611
2008-12-21-11,13459968
2008-12-21-12,14585904
2008-12-21-13,15079236
2008-12-21-14,15756996
2008-12-21-15,16246522
2008-12-21-16,15607592
2008-12-21-17,15400302
2008-12-21-18,15884904
2008-12-21-19,16079047
2008-12-21-20,16263716
2008-12-21-21,16399071
2008-12-21-22,16427753
2008-12-21-23,15671516
2008-12-22-0,14473411
2008-12-22-1,13761135
2008-12-22-2,13787154
2008-12-22-3,13701824
2008-12-22-4,13382233
2008-12-22-5,12578295
2008-12-22-6,12293496
2008-12-22-7,11808737
2008-12-22-8,11937445
2008-12-22-9,12491421
2008-12-22-10,13179435
2008-12-22-11,13762235
2008-12-22-12,13817179
2008-12-22-13,13874076
2008-12-22-14,15187291
2008-12-22-15,16054732
2008-12-22-16,16384678
2008-12-22-17,16122751
2008-12-22-18,15927186
2008-12-22-19,16531810
2008-12-22-20,16983251
2008-12-22-21,17260173
2008-12-22-22,17034113
2008-12-22-23,15686043
2008-12-23-0,13978164
2008-12-23-1,13359952
2008-12-23-2,12652871
2008-12-23-3,12590344
2008-12-23-4,12451188
2008-12-23-5,11994590
2008-12-23-6,11610839
2008-12-23-7,11244102
2008-12-23-8,11630951
2008-12-23-9,12244464
2008-12-23-10,13045454
2008-12-23-11,13731072
2008-12-23-12,14121298
2008-12-23-13,14972558
2008-12-23-14,16160400
2008-12-23-15,17020677
2008-12-23-16,16581098
2008-12-23-17,16076818
2008-12-23-18,15662681
2008-12-23-19,15329192
2008-12-23-20,15333065
2008-12-23-21,15632504
2008-12-23-22,15328702
2008-12-23-23,14369158
2008-12-24-0,13089871
2008-12-24-1,12170203
2008-12-24-2,10640133
2008-12-24-3,11344353
2008-12-24-4,11818434
2008-12-24-5,11346054
2008-12-24-6,10832922
2008-12-24-7,10413548
2008-12-24-8,10434005
2008-12-24-9,10677303
2008-12-24-10,10956029
2008-12-24-11,11623664
2008-12-24-12,11912317
2008-12-24-13,12061791
2008-12-24-14,13020920
2008-12-24-15,13990256
2008-12-24-16,14783180
2008-12-24-17,14715659
2008-12-24-18,14541432
2008-12-24-19,14042286
2008-12-24-20,13712769
2008-12-24-21,13495357
2008-12-24-22,13356436
2008-12-24-23,13077417
2008-12-25-0,12453596
2008-12-25-1,11851196
2008-12-25-2,11477730
2008-12-25-3,11272927
2008-12-25-4,10699411
2008-12-25-5,9631987
2008-12-25-6,9349346
2008-12-25-7,9369559
2008-12-25-8,9192996
2008-12-25-9,9222307
2008-12-25-10,9488088
2008-12-25-11,9836861
2008-12-25-12,10504178
2008-12-25-13,10537403
2008-12-25-14,10976305
2008-12-25-15,11397085
2008-12-25-16,11627977
2008-12-25-17,12037791
2008-12-25-18,12659262
2008-12-25-19,12528958
2008-12-25-20,12363386
2008-12-25-21,12277369
2008-12-25-22,12254021
2008-12-25-23,11942273
2008-12-26-0,11409500
2008-12-26-1,11457294
2008-12-26-2,11271821
2008-12-26-3,11246664
2008-12-26-4,11232899
2008-12-26-5,10992027
2008-12-26-6,10527636
2008-12-26-7,10033208
2008-12-26-8,9650397
2008-12-26-9,9644057
2008-12-26-10,10102690
2008-12-26-11,10653917
2008-12-26-12,11239528
2008-12-26-13,11478975
2008-12-26-14,12342905
2008-12-26-15,12933804
2008-12-26-16,13632233
2008-12-26-17,14210172
2008-12-26-18,14532768
2008-12-26-19,14453883
2008-12-26-20,14231202
2008-12-26-21,14333574
2008-12-26-22,13731574
2008-12-26-23,12950937
2008-12-27-0,13094171
2008-12-27-1,12995989
2008-12-27-2,12564688
2008-12-27-3,12167793
2008-12-27-4,12137638
2008-12-27-5,11903287
2008-12-27-6,11528268
2008-12-27-7,10873408
2008-12-27-8,10603160
2008-12-27-9,10742953
2008-12-27-10,11509524
2008-12-27-11,12235989
2008-12-27-12,13012083
2008-12-27-13,13283029
2008-12-27-14,14134723
2008-12-27-15,15021764
2008-12-27-16,15528166
2008-12-27-17,16150076
2008-12-27-18,16462257
2008-12-27-19,16564151
2008-12-27-20,16231069
2008-12-27-21,16236186
2008-12-27-22,16238739
2008-12-27-23,15695065
2008-12-28-0,14610257
2008-12-28-1,14007812
2008-12-28-2,13459300
2008-12-28-3,13223067
2008-12-28-4,13017923
